userid,id_tweet,screen_name,created_at,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_sintagma,Numero_sintagmas
126047696,_1477406376544641024,viditocho,2022-01-01T22:28:23.000Z,#Incendio en el valle de Ardisana #llanes #asturias #infopa https://t.co/M4Ejauvxqn,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4,1,7.4,2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
126047696,_1477773584739172353,viditocho,2022-01-02T22:47:32.000Z,Un inicio de año bien aprovechado. en Principality of Asturias https://t.co/tGMW9or5iH,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,2,5,2,0,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.909090909090909,2,4,2,1,0,1,1,1,0,1,0,0,0,1,3.75,4
126047696,_1479986523445551106,viditocho,2022-01-09T01:20:58.000Z,"El macizo de #Teno en general y #Masca en particular son una pasada. 😍🇮🇨 #puentedereyes #enero2022 en Masca, Canarias, Spain https://t.co/1GeJEzWuTd",0,0,0,0,0,0,0,3,1,1,2,0,0,1,0,0,0,0,2,1,3,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1,6.25,2,5.5,2,2,0,3,0,0,0,0,0,0,0,0,2.25,4
126047696,_1479987948141568000,viditocho,2022-01-09T01:26:38.000Z,Puerto de la Cruz bajo la lluvia. 😍🇮🇨 #puentedereyes #enero2022 en Puerto de la Cruz https://t.co/OhuRlhLAYn,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,6,2,4,0,0,0,1,0,0,0,0,0,0,0,0,3.75,4
126047696,_1480445078921486336,viditocho,2022-01-10T07:43:06.000Z,"Acaba de publicar una foto en El Caletón, La Matanza https://t.co/qPzGhUHH9S",0,1,0,1,0,1,0,3,1,2,3,0,0,0,0,0,0,0,2,1,3,1,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6,2,4,1,1,1,1,0,0,0,0,0,0,0,0,4.8,5
126047696,_1480877175238660099,viditocho,2022-01-11T12:20:06.000Z,"Acaba de publicar una foto en Garachico, Canarias, Spain https://t.co/p9oIPVr2eb",0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,1,4,1,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,7.1,5,5.0,3,2,0,2,0,0,0,0,0,0,0,0,4.833333333333333,6
126047696,_1484846997127548929,viditocho,2022-01-22T11:14:45.000Z,Fotos de #Llanes #Asturias en 1922 y en 2022. Es un milagro y un tesoro que los lugares se hayan conservado casi intactos. Empezamos con una boda. https://t.co/ANp6CCuks0,0,3,0,0,0,2,1,4,3,1,3,0,0,0,0,0,0,0,1,4,5,3,1,3,1,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,,0,2,1,5.107142857142857,2,4.0,0,0,0,3,1,1,0,0,0,0,0,1,5.75,8
448271846,_1462383492633931782,VeroParellada,2021-11-21T11:32:49.000Z,"Miren su junta directiva y si no hay ninguna mujer pregúntense si realmente no hay una que pueda aportar valor a sus reuniones con otros puntos de vista. Recuerden, la mitad de los consumidores y del mercado son mujeres. Están seguros de qué entienden a su mercado? #ellasdeciden",0,7,0,1,0,5,2,6,3,3,6,0,1,0,0,0,0,0,1,11,12,7,4,5,6,1,1,7,2,0,0,1,0,0,0,0,0,2,0,0,,0,1,0,4.833333333333333,2,4.0,1,1,3,4,3,1,1,2,0,0,0,3,8.5,20
448271846,_1478796714555453447,VeroParellada,2022-01-05T18:33:06.000Z,"Buscamos betatesters para publicar gratis dos meses en nuestro portal y probar las funcionalidades. Contactadme o bien mandas un email a hello@inmoself.Com Año Nuevo, nueva tecnología y portal inmobiliario! @apicatalunya",0,2,0,2,0,2,0,5,2,1,2,0,0,2,0,0,0,0,2,7,9,4,3,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.366666666666666,6,6.0,2,2,1,3,3,1,1,2,0,0,0,3,5.769230769230769,13
448271846,_1478796941517541387,VeroParellada,2022-01-05T18:34:00.000Z,#thePowerMBA finally initiated. Impresionante curso de@Marketing digital.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,9.571428571428571,12,10,1,1,0,2,3,1,0,3,0,0,0,3,3,2
94522169,_1462391421260886017,victormmarquez,2021-11-21T12:04:19.000Z,"Escuchar “La Cumparsita” en Montevideo junto al gran @Soy_AGM Después, más nada https://t.co/zsJBtzRDs2",0,0,0,1,0,0,0,3,2,1,3,0,1,0,0,0,0,0,4,0,4,0,0,0,0,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,1,7,8,5,2,1,2,1,3,2,0,3,0,0,0,3,4.666666666666667,6
94522169,_1471469524247535618,victormmarquez,2021-12-16T13:17:27.000Z,Espectacular,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94522169,_1484109347160571906,victormmarquez,2022-01-20T10:23:36.000Z,"Un clásico: con la satisfacción del trabajo bien hecho, el gran @_marcsala  de @LaHoraTVE se ha dejado fotografiar con un servidor. Gran trabajazo de @La1_tve desde el @BancoDeEspana https://t.co/WQJBdazIbu",0,1,0,1,0,1,0,6,5,1,6,0,1,0,0,0,0,0,2,8,10,7,0,4,3,3,3,6,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,6.103448275862069,2,4,4,2,2,3,4,1,1,3,0,0,0,4,7.181818181818182,11
1937441166,_1462417768909787142,mjperezglez,2021-11-21T13:49:01.000Z,"Nada es fácil pero lo bueno es que podemos seguir.
Este equipo sigue 💪🏿🔵⚪️
.
#tocaseguir #nuevaoportunidad #podemos #queremos #sepuede #juntas #somosfuertes💪 #🔵⚪️ #pensamientospositivos #pensamiento #proximopartido https://t.co/ZCTcKZilf7",0,4,0,0,0,4,0,3,3,0,3,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,1,0,2,1,0,2,0,1,0,1,0,0,0,0,,7,10,1,7.666666666666667,2,6,3,3,1,2,4,3,0,2,0,0,0,4,4.1,10
1937441166,_1463281297934241802,mjperezglez,2021-11-23T23:00:22.000Z,"Nunca te duermas sin un sueño y nunca te levantes sin un motivo!!
.
#entreno #personal #gym #siempresoñando #siempreilusionada #ganasdemejorartodoslosdias☺️ #trabajaparati😋😎💪✔😄 #siemprequieromás #siempreconmigo❤️ https://t.co/SAXKdEMgWz",0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,2,3,0,0,2,0,3,0,0,0,0,0,0,,7,7,1,8.708333333333334,2,6.0,0,0,0,3,3,3,0,0,0,0,0,3,5,9
1937441166,_1471831919142875137,mjperezglez,2021-12-17T13:17:29.000Z,"Acabamos la semana😌
Se trata de sumar😬
#sumar #semana #trabajo #ahora #disfrutar #luchar #ilusion #competir #equipo #juntas #🔵⚪️ en San Isidro, Canarias, Spain https://t.co/sfQJkBvT1a",0,2,0,1,0,2,0,2,1,1,2,0,0,0,0,0,0,0,4,2,6,1,1,1,1,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0,,4,10,1,6.541666666666667,7,6.5,3,2,0,2,0,0,0,0,0,0,0,0,5.333333333333333,9
1937441166,_1472557542358278153,mjperezglez,2021-12-19T13:20:51.000Z,"Equipo 🙌🏾 sigamos bailando💃🏿👯‍♀️
Domingo ➕3
.
#trabajo #juntas #resultado #seguimostrabajando #ilusion #ganas #disfrutar #futbol #siempreconmigo❤️ en San Isidro, Canarias, Spain https://t.co/vAUeSCoCLF",0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,6,1,7,0,1,1,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,,8,9,1,8.333333333333334,7,7,2,2,0,3,2,2,0,0,0,0,0,2,4.777777777777778,9
1937441166,_1473072108427091972,mjperezglez,2021-12-20T23:25:33.000Z,"Todo vale la pena si te hace sonreír 😁 
#lasonrisa #eselalma #persona #ama #loquehaces #disfruta #cadaminuto #ve #dondetehagafeliz #siempreconmigo❤️madre #misonrisa #estuya #tequiero #sigueconmigo #siguehaciendomesonreir https://t.co/XqVEJJaziJ",0,2,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,1,1,2,1,0,2,0,1,0,1,0,0,0,0,,2,15,1,9.083333333333334,4,8.5,1,1,1,0,0,0,0,0,0,0,0,0,5.6,5
1937441166,_1473407342062366721,mjperezglez,2021-12-21T21:37:39.000Z,Acaba de publicar una foto en Estadio Municipal Los Cuartos https://t.co/zZpEXtw7mO,0,1,0,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,3,1,4,1,0,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.636363636363637,2,5,0,0,0,0,0,0,0,0,0,0,0,0,5.8,5
1937441166,_1473747078258085910,mjperezglez,2021-12-22T20:07:39.000Z,Acaba de publicar una foto en Ciudad Deportiva Del Sevilla Fc https://t.co/iKEYRiGr6y,0,1,0,1,0,1,0,2,1,1,2,0,1,0,0,0,0,0,4,1,5,1,0,0,1,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.166666666666667,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,6.8,5
1937441166,_1480166701136236553,mjperezglez,2022-01-09T13:16:56.000Z,"Seguimos🤟🏾 
Que todo te sirva para aprender 😜🥳
#luchar #sinrendirse💪 #trabajar #equipo #sienteteorgullosa #disfruta #caité #levantate #sigue #ilusion #hoyysiempre🍀 #siempreconmigo❤️ #escribe #tuhistoria https://t.co/JVfDdJuQ2W",0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,2,1,0,2,0,1,0,1,0,0,0,0,,7,13,1,8.954545454545455,8,8.0,0,0,0,0,1,1,0,0,0,0,0,1,5.4,5
1937441166,_1481048978586284035,mjperezglez,2022-01-11T23:42:47.000Z,"Esperando a lo que se viene 😎
#futbolfemenino #primera #esperando #noquieta #noparo #disfruto #ganas #ilusion #equipo #siempreconmigo❤️ en Ciudad Deportiva CD Tenerife https://t.co/FPXJ18kufq",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,1,1,0,4,4,2,3,1,0,1,0,2,1,0,0,0,0,0,,2,10,1,7.636363636363637,9,7.5,0,0,0,0,1,1,0,0,0,0,0,1,7.5,4
1937441166,_1481897866540949510,mjperezglez,2022-01-14T07:55:58.000Z,"Pensando en el domingo 🇮🇨🔵⚪️
#quenopare #domingo #liga #competir #ilusionarse #disfrutar #proximo #capitulo #hoy #🔜🔛🔝 en San Isidro, Canarias, Spain https://t.co/fyN6E1ROru",0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,9,1,6.9523809523809526,2,7,3,2,0,2,1,1,0,0,0,0,0,1,3.4,5
1937441166,_1482750652782624769,mjperezglez,2022-01-16T16:24:38.000Z,"Acaba de publicar una foto en San Isidro, Canarias, Spain https://t.co/7gUQW0W6go",0,1,0,1,0,1,0,2,0,1,1,0,0,1,0,0,0,0,4,1,5,1,0,0,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.454545454545454,5,5,2,2,0,2,0,0,0,0,0,0,0,0,4.333333333333333,6
1937441166,_1487778824871813124,mjperezglez,2022-01-30T13:24:48.000Z,"3 puntazos importantes, trabajados que se vienen a tenerife
#equipo #junt@s #disfruta #lodemas #noimporta #inmensamentefeliz #porcadaunadeustedes #sigamos #escribiendohistorias #cadadia #UDG #siempreconmigo❤️ https://t.co/lgZVj8pObI",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,1,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,,1,12,1,9.590909090909092,8,8.0,1,1,0,1,4,3,0,0,0,0,0,4,6,5
1937441166,_1490464889189670912,mjperezglez,2022-02-06T23:18:15.000Z,"Suma al resto y disfruta 😏💁🏾‍♀️🤪
#siempreconmigo❤️ #disfruta #aprende #trabaja #sueña #piña #equipo #ilusion #porellas #⚽️⚽️⚽️🥳🥳 en Madrid, Spain https://t.co/sq6WU43frh",0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,3,4,7,1,0,1,0,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,11,7,1,7.2,8,7.0,2,2,0,1,6,6,0,0,0,0,0,6,3.5555555555555554,9
922871743,_1462421744334127110,VictoriaTru98,2021-11-21T14:04:48.000Z,Vaya pitido de oídos tengo... 😵,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,5,4,5,0,0,1,3,0,0,0,0,0,0,0,0,3.75,4
922871743,_1465019749327421441,VictoriaTru98,2021-11-28T18:08:21.000Z,Jugando a perder el Norte 💚 https://t.co/KhUIyw0ByD,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,7.333333333333333,7,5.5,0,0,0,0,0,0,0,0,0,0,0,0,4,3
922871743,_1470400063834787841,VictoriaTru98,2021-12-13T14:27:48.000Z,"Feliz aniversario novio.
Un mundial juntos, me acompañas hasta el siguiente? 💙🥰 #4años en En Un Lugar Feliz https://t.co/vsrumc23yz",0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,1,2,3,2,0,2,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,,2,0,1,6.166666666666667,2,5.0,1,1,0,3,4,1,1,2,0,0,0,4,4,6
922871743,_1477275131269591042,VictoriaTru98,2022-01-01T13:46:52.000Z,"¡Feliz año nuevo!🥂 en Trujillo, Peru https://t.co/4WdUWXxHZQ",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,3,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,7.571428571428571,6,6,2,2,0,3,2,1,0,2,0,0,0,2,4.666666666666667,3
457872514,_1462434381696585730,rubenvillen,2021-11-21T14:55:01.000Z,"#desdecasa en Salamanca, Castilla y León, España https://t.co/xZ14BCWilO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,8.125,10,7.0,1,1,1,2,0,0,0,0,0,0,0,0,2.6666666666666665,3
457872514,_1462434791345823752,rubenvillen,2021-11-21T14:56:39.000Z,"#desdecasa en Salamanca, Castilla y León, España https://t.co/6fsNebqv25",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,8.125,10,7.0,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1467951200012275715,rubenvillen,2021-12-06T20:16:53.000Z,"#catedralsalamanca en Salamanca, Castilla y León, España https://t.co/UebkzYSsuJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,18,7.0,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1467952077779386368,rubenvillen,2021-12-06T20:20:23.000Z,"#skylinesalamanca en Salamanca, Castilla y León, España https://t.co/Nk0kKKCRiW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9,17,7.0,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1467952808490160135,rubenvillen,2021-12-06T20:23:17.000Z,"#salamanca en Salamanca, Castilla y León, España https://t.co/vv6tLHidtR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,8.125,10,7.0,1,1,1,2,0,0,0,0,0,0,0,0,3,2
457872514,_1475890634036760576,rubenvillen,2021-12-28T18:05:22.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/EZ3znBNGkv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,2.75,4
457872514,_1475891206966153221,rubenvillen,2021-12-28T18:07:39.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/vuIqg7WrSm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,2.75,4
457872514,_1475891481147846659,rubenvillen,2021-12-28T18:08:44.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/Ub87VkmqsN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,3.25,4
457872514,_1475891984984387584,rubenvillen,2021-12-28T18:10:44.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/mxK455Hqq8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,3,4
457872514,_1475893646348066818,rubenvillen,2021-12-28T18:17:20.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/TTLXDsQnrU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,3.4,5
457872514,_1476960814372380674,rubenvillen,2021-12-31T16:57:53.000Z,"#ciudadrodrigo en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/ejRXznhtid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.125,5,6.5,2,2,1,3,0,0,0,0,0,0,0,0,2.6666666666666665,3
457872514,_1477254866024153088,rubenvillen,2022-01-01T12:26:20.000Z,"#montañayfronton🤙 en Casares de las Hurdes, Spain https://t.co/pryyVxPQ4h",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,8.125,2,6.0,3,3,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1480651415848722433,rubenvillen,2022-01-10T21:23:01.000Z,"#sketch #woman en Salamanca, Castilla y León, España https://t.co/2viVOQBuGX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.555555555555555,6,6,1,1,1,2,0,0,0,0,0,0,0,0,3,3
457872514,_1480954598869270532,rubenvillen,2022-01-11T17:27:45.000Z,"#merida en Mérida, Spain https://t.co/OLnHeNtsRK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,8.8,7,7,1,1,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1480955184180121600,rubenvillen,2022-01-11T17:30:05.000Z,"#mérida #anfiteatro en Mérida, Spain https://t.co/hGXyZe7Pq6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,9.166666666666666,7,7.0,1,1,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1480955611437158400,rubenvillen,2022-01-11T17:31:47.000Z,"#mérida en Mérida, Spain https://t.co/TJegYaKal0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8.8,7,7,1,1,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1481014795453280259,rubenvillen,2022-01-11T21:26:57.000Z,"#merida #ruinas en Mérida, Spain https://t.co/6hPIRTFIY7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,8.5,7,7.0,1,1,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1481015138194890753,rubenvillen,2022-01-11T21:28:19.000Z,"#ruinas en Mérida, Spain https://t.co/ZrpvP5lyBm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,8.8,7,7,1,1,0,1,0,0,0,0,0,0,0,0,2,1
457872514,_1481015675409735684,rubenvillen,2022-01-11T21:30:27.000Z,#templo en Templo de Diana https://t.co/jPFLerJvq5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,7.5,2,5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,1
457872514,_1484935888429740033,rubenvillen,2022-01-22T17:07:59.000Z,"#luz #light en Salamanca, Castilla y León, España https://t.co/fvpyMTqzlb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.222222222222222,6,6,1,1,1,2,0,0,0,0,0,0,0,0,2,3
457872514,_1484936529206202382,rubenvillen,2022-01-22T17:10:32.000Z,"#luz #light en Salamanca, Castilla y León, España https://t.co/aAeN19NTB0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.222222222222222,6,6,1,1,1,2,0,0,0,0,0,0,0,0,2.6666666666666665,3
457872514,_1484936741270306820,rubenvillen,2022-01-22T17:11:22.000Z,"#sketch en Salamanca, Castilla y León, España https://t.co/vggJg0OH0R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,7.75,7,6.5,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1486807486371962885,rubenvillen,2022-01-27T21:05:02.000Z,"#sketch #portrait #kaseo🤙 en Salamanca, Castilla y León, España https://t.co/zg5vKjv27x",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1,7.7,6,6.5,3,2,1,2,0,0,0,0,0,0,0,0,2.6666666666666665,3
457872514,_1487762722779549696,rubenvillen,2022-01-30T12:20:49.000Z,"#sketch #portrait en Salamanca, Castilla y León, España https://t.co/FRq8pRoiQE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.888888888888889,7,7,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1487859557200191492,rubenvillen,2022-01-30T18:45:36.000Z,#atardecer en Pantano De Santa Teresa https://t.co/sw5xT5vQdP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,7.857142857142857,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1
457872514,_1487860100639383552,rubenvillen,2022-01-30T18:47:45.000Z,#play en Pantano De Santa Teresa https://t.co/DT8aXld7AV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,7.142857142857143,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1
457872514,_1487882987253420040,rubenvillen,2022-01-30T20:18:42.000Z,#atardecer en Pantano De Santa Teresa https://t.co/xxpviXQ8Ek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,7.857142857142857,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1
457872514,_1490838698933383169,rubenvillen,2022-02-08T00:03:38.000Z,"#sketch #portrait en Salamanca, Castilla y León, España https://t.co/ldQL0ZQazq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.888888888888889,7,7,1,1,1,2,0,0,0,0,0,0,0,0,2.3333333333333335,3
457872514,_1490839056934072321,rubenvillen,2022-02-08T00:05:04.000Z,"#portrait #zpu en Salamanca, Castilla y León, España https://t.co/m1SweO1Axk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.555555555555555,9,6,1,1,1,2,0,0,0,0,0,0,0,0,2.6666666666666665,3
